"1","
"
"1","  Binaries will be installed
"
"2","trying URL 'https://cran.rstudio.com/bin/windows/contrib/4.2/cli_3.4.1.zip'
"
"2","Content type 'application/zip'"
"2"," length 1257404 bytes (1.2 MB)
"
"2","downloaded 1.2 MB

"
"2","trying URL 'https://cran.rstudio.com/bin/windows/contrib/4.2/digest_0.6.30.zip'
"
"2","Content type 'application/zip'"
"2"," length 195123 bytes (190 KB)
"
"2","downloaded 190 KB

"
"2","trying URL 'https://cran.rstudio.com/bin/windows/contrib/4.2/lme4_1.1-30.zip'
"
"2","Content type 'application/zip'"
"2"," length 4876194 bytes (4.7 MB)
"
"2","downloaded 4.7 MB

"
"2","trying URL 'https://cran.rstudio.com/bin/windows/contrib/4.2/vctrs_0.5.0.zip'
"
"2","Content type 'application/zip'"
"2"," length 1362161 bytes (1.3 MB)
"
"2","downloaded 1.3 MB

"
"2","trying URL 'https://cran.rstudio.com/bin/windows/contrib/4.2/xfun_0.34.zip'
"
"2","Content type 'application/zip'"
"2"," length 405287 bytes (395 KB)
"
"2","downloaded 395 KB

"
"2","trying URL 'https://cran.rstudio.com/bin/windows/contrib/4.2/yaml_2.3.6.zip'
"
"2","Content type 'application/zip'"
"2"," length 116473 bytes (113 KB)
"
"2","downloaded 113 KB

"
"1","package ‘cli’ successfully unpacked and MD5 sums checked
"
"2","Warning: cannot remove prior installation of package ‘cli’"
"2","Warning: problem copying C:\Users\Whitn\AppData\Local\R\win-library\4.2\00LOCK\cli\libs\x64\cli.dll to C:\Users\Whitn\AppData\Local\R\win-library\4.2\cli\libs\x64\cli.dll: Permission denied"
"2","Warning: restored ‘cli’"
"1","package ‘digest’ successfully unpacked and MD5 sums checked
"
"2","Warning: cannot remove prior installation of package ‘digest’"
"2","Warning: problem copying C:\Users\Whitn\AppData\Local\R\win-library\4.2\00LOCK\digest\libs\x64\digest.dll to C:\Users\Whitn\AppData\Local\R\win-library\4.2\digest\libs\x64\digest.dll: Permission denied"
"2","Warning: restored ‘digest’"
"1","package ‘lme4’ successfully unpacked and MD5 sums checked
"
"1","package ‘vctrs’ successfully unpacked and MD5 sums checked
"
"2","Warning: cannot remove prior installation of package ‘vctrs’"
"2","Warning: problem copying C:\Users\Whitn\AppData\Local\R\win-library\4.2\00LOCK\vctrs\libs\x64\vctrs.dll to C:\Users\Whitn\AppData\Local\R\win-library\4.2\vctrs\libs\x64\vctrs.dll: Permission denied"
"2","Warning: restored ‘vctrs’"
"1","package ‘xfun’ successfully unpacked and MD5 sums checked
"
"2","Warning: cannot remove prior installation of package ‘xfun’"
"2","Warning: problem copying C:\Users\Whitn\AppData\Local\R\win-library\4.2\00LOCK\xfun\libs\x64\xfun.dll to C:\Users\Whitn\AppData\Local\R\win-library\4.2\xfun\libs\x64\xfun.dll: Permission denied"
"2","Warning: restored ‘xfun’"
"1","package ‘yaml’ successfully unpacked and MD5 sums checked
"
"2","Warning: cannot remove prior installation of package ‘yaml’"
"2","Warning: problem copying C:\Users\Whitn\AppData\Local\R\win-library\4.2\00LOCK\yaml\libs\x64\yaml.dll to C:\Users\Whitn\AppData\Local\R\win-library\4.2\yaml\libs\x64\yaml.dll: Permission denied"
"2","Warning: restored ‘yaml’"
"1","
"
"1",""
"1","The downloaded binary packages are in
	C:\Users\Whitn\AppData\Local\Temp\RtmpwZUY6f\downloaded_packages"
"1",""
"1","
"
"0","# Upload Data library, and assign it to a variable"
"0","library(TxDb.Mmusculus.UCSC.mm10.ensGene)"
"2","Loading required package: GenomicFeatures
"
"2","Loading required package: GenomeInfoDb
"
"2","Loading required package: GenomicRanges
"
"2","Loading required package: AnnotationDbi
"
"2","Loading required package: Biobase
"
"2","Welcome to Bioconductor

    Vignettes contain introductory material; view with 'browseVignettes()'. To cite
    Bioconductor, see 'citation(""Biobase"")', and for packages 'citation(""pkgname"")'.

"
"2","
Attaching package: ‘AnnotationDbi’

"
"2","The following object is masked from ‘package:dplyr’:

    select

"
"2","Registered S3 methods overwritten by 'dbplyr':
  method         from
  print.tbl_lazy     
  print.tbl_sql      
"
"0","txdb <- TxDb.Mmusculus.UCSC.mm10.ensGene"
"0",""
"0","# Retrieve information from uploaded data"
"0","promoters(txdb)"
"2","Warning: GRanges object contains 3 out-of-bound ranges located on sequences chr4_JH584293_random,
  chr4_JH584295_random, and chr5_JH584296_random. Note that ranges located on a sequence whose
  length is unknown (NA) or on a circular sequence are not considered out-of-bound (use
  seqlengths() and isCircular() to get the lengths and circularity flags of the underlying
  sequences). You can use trim() to trim these ranges. See ?`trim,GenomicRanges-method` for
  more information."
"1",""
"1",""
"1","GRanges object with 94647 ranges and 2 metadata columns"
"1",""
"1",":
"
"1","                    "
"1","       seqnames"
"1","          ranges"
"1"," strand"
"1"," |"
"1","     tx_id"
"1","            tx_name"
"1","
                    "
"1","          <Rle>"
"1","       <IRanges>"
"1","  <Rle>"
"1"," |"
"1"," <integer>"
"1","        <character>"
"1","
  ENSMUST00000160944"
"1","           chr1"
"1"," 3052233-3054432"
"1","      +"
"1"," |"
"1","         1"
"1"," ENSMUST00000160944"
"1","
  ENSMUST00000082908"
"1","           chr1"
"1"," 3100016-3102215"
"1","      +"
"1"," |"
"1","         2"
"1"," ENSMUST00000082908"
"1","
  ENSMUST00000161581"
"1","           chr1"
"1"," 3464587-3466786"
"1","      +"
"1"," |"
"1","         3"
"1"," ENSMUST00000161581"
"1","
  ENSMUST00000180019"
"1","           chr1"
"1"," 4527017-4529216"
"1","      +"
"1"," |"
"1","         4"
"1"," ENSMUST00000180019"
"1","
  ENSMUST00000134384"
"1","           chr1"
"1"," 4805788-4807987"
"1","      +"
"1"," |"
"1","         5"
"1"," ENSMUST00000134384"
"1","
                 ..."
"1","            ..."
"1","             ..."
"1","    ..."
"1"," ."
"1","       ..."
"1","                ..."
"1","
  ENSMUST00000184505"
"1"," chrUn_GL456381"
"1","     16522-18721"
"1","      -"
"1"," |"
"1","     94643"
"1"," ENSMUST00000184505"
"1","
  ENSMUST00000178705"
"1"," chrUn_GL456385"
"1","     29243-31442"
"1","      +"
"1"," |"
"1","     94644"
"1"," ENSMUST00000178705"
"1","
  ENSMUST00000180206"
"1"," chrUn_GL456385"
"1","     30719-32918"
"1","      +"
"1"," |"
"1","     94645"
"1"," ENSMUST00000180206"
"1","
  ENSMUST00000179505"
"1"," chrUn_JH584304"
"1","     59468-61667"
"1","      -"
"1"," |"
"1","     94646"
"1"," ENSMUST00000179505"
"1","
  ENSMUST00000178343"
"1"," chrUn_JH584304"
"1","     59491-61690"
"1","      -"
"1"," |"
"1","     94647"
"1"," ENSMUST00000178343"
"1","
"
"1",""
"1",""
"1","  -------
"
"1",""
"1",""
"1","  seqinfo: "
"1",""
"1","66 sequences (1 circular) from mm10 genome"
"1",""
"1","
"
"0","length(genes(txdb))"
"1","[1]"
"1"," 39017"
"1","
"
